🇨🇳｜历年春晚,#genre#
黑莓电影,http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8#http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8
黑莓电竞,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
哒啵赛事,http://39.134.67.226/PLTV/88888888/224/3221225559/index.m3u8

🪐NewTV频道,#genre#
NewTV军旅剧场,http://39.134.65.164/PLTV/88888888/224/3221225560/1.m3u8
NewTV古装剧场,http://39.134.65.166/PLTV/88888888/224/3221225524/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225524/1.m3u8
NewTV家庭剧场,http://111.40.196.9/PLTV/88888888/224/3221225626/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225538/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225538/1.m3u8
NewTV欢乐剧场,http://39.134.65.179/PLTV/88888888/224/3221225682/1.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225682/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225682/1.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225682/1.m3u8
NewTV爱情喜剧,http://39.134.65.166/PLTV/88888888/224/3221225533/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225533/1.m3u8
NewTV东北热剧,http://39.134.65.179/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225679/1.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225679/1.m3u8
NewTV精品大剧,http://39.134.65.166/PLTV/88888888/224/3221225536/1.m3u8
NewTV动作电影,http://111.40.196.9/PLTV/88888888/224/3221225620/index.m3u8#http://39.134.65.166/PLTV/88888888/224/3221225555/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225555/1.m3u8
NewTV超级电影,http://39.134.65.164/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.65.179/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225644/1.m3u8#http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8
NewTV惊悚悬疑,http://39.134.65.166/PLTV/88888888/224/3221225553/1.m3u8#http://39.134.65.164/PLTV/88888888/224/3221225553/1.m3u8
NewTV超级电视剧,http://39.134.65.164/PLTV/88888888/224/3221225637/1.m3u8#http://39.134.65.179/PLTV/88888888/224/3221225637/1.m3u8#http://39.134.65.181/PLTV/88888888/224/3221225637/1.m3u8#http://39.134.65.173/PLTV/88888888/224/3221225637/1.m3u8#http://39.134.65.183/PLTV/88888888/224/3221225637/1.m3u8

🍳世界频道,#genre#
三明公共,http://stream.smntv.cn/smtv2/playlist.m3u8
三明新闻综合,http://stream.smntv.cn/smtv1/playlist.m3u8
红牛REDBULL TV,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
BBS Buddhist Broadcasting,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
KBC 광주방송 (SBS 光州),http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KCTV 광주 CH05 (720p) [Not 24/7],http://119.77.96.184:1935/chn05/chn05/playlist.m3u8

🌈彩虹頻道_555,#genre#
Japan HDV2,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6225/indeindex.m3u8
Fake Taxi HD2,http://vl05t7es.rostelekom.xyz/iptv/QAX2K7HNCDZF2N/6202/index.m3u8
爱情公寓1,https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/4907f503/index.m3u8
爱情公寓3,https://t12.cdn2020.com:12337/video/m3u8/2021/10/06/2c997077/index.m3u8
miaa-504北野未奈,https://t12.cdn2020.com:12337/video/m3u8/2021/10/11/b70beb31/index.m3u8
miaa-564るるちゃ,https://t15.cdn2020.com:12339/video/m3u8/2022/01/30/b97d611d/index.m3u8
midv-031小野六花,https://t15.cdn2020.com:12339/video/m3u8/2022/01/30/b314c4f7/index.m3u8

👠｜VIP麻豆资源_555,#genre#
MLT-002/连续被上的OL,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/da/bj/1c/et/399a1a6f21a74a6b9a391b1903ce2f3c.m3u8?
MSD-001/乱伦迷情药,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qi/oi/gz/ux/dbf57474fbed49c9aa3fb97bcd75b891.m3u8?
MSD-003/菜鸟特务,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/kn/99/yw/34/c3ac47258c9f4b7399c6a6543b80b8c1.m3u8?
MSD-008/出轨的妖艳少妇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/hh/y4/uz/4k/251dd61a40324cf19846bc58f1cbff12.m3u8?
MSD-009/香艳姐妹   邻居,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ow/z3/5g/mg/90bb4af29a7c4e3c9d31fa75371c653d.m3u8?
MSD-016/强奸温柔嫂子,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/hk/j4/rf/hb/96198f63d1ff4f68ab0bbc31748df6e7.m3u8?
MSD-020/强奸暗恋同学,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/or/7b/8n/36/b5b8ee76c8fb4212854aed70080f7840.m3u8?
MSD-024/流量明星的爱,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qj/qg/c8/1f/a09e527b128740cc8c62f1052016f11d.m3u8?
MSD-025/赔罪...潜规则,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/jy/cn/1d/2q/cf4836c5c81c4fa5825e0687c0ea9fd0.m3u8?
MSD-026/奥运迷妹小少妇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/t7/k0/yd/wr/6af067b22d3a4fa293197c746c72c860.m3u8?
MSD-039/约会前出轨背叛,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/d8/4v/90/f4/78344d0527b04d8b8a939d7d0863ac9e.m3u8?
MSD-041/JK主播的迷奸餐,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/rc/ka/e6/z9/64b8001bb54a44818761fcfdf29b22db.m3u8?
MSD-043/青春盛宴,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/w8/2g/op/ee/94d65ada2d77477faf2df41469188390.m3u8?
MSD-044/顺从欲望之夜,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/71/8s/qb/29/160a6197bc9d4d06aa956077055d9ba7.m3u8?
MSD-047/强偷相奸OL,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/1i/55/za/e1/0318bfd04ad74137bd253eacd7b28cc0.m3u8?
MSD-057/小模特私房约炮,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/g3/gh/zk/yt/a20456ea59ef464b8f2fbc87adf5a680.m3u8?
MSD-058/催情迷幻药水,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/r6/he/r3/7i/57f718eb5bdd420ca5d26d367107f8d7.m3u8?
MSD-065/应酬潜规则,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/51/42/uz/c4/98fb9291181b4f7ab3df9fa22b6ffca6.m3u8?
MSD-072/发小换错身,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/or/6p/qg/6e/bc55c595b94b4759b92cda6aacc71db6.m3u8?
MSD-078/纯爱恋歌,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ui/tv/b9/8t/77aff3eec0d24cd9acd60eb998b2f3ce.m3u8?
MSD-081/黑道大哥操我逼,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/vt/xv/q6/er/368e295dd4a34303bac04a58bea5af53.m3u8?
MSD-087/今晚老公不在家,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/0j/n8/f6/cl/bcc0bb45102f46b0976a8f405a1229c9.m3u8?
MSD-088/表姐的诱惑,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/x9/ag/h0/pi/08093f19f76b428487e20398acc62011.m3u8?
MSD-089/鬼畜前任的威胁,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/tx/dr/qe/np/adcb9781dfaa4d6c9145780722df6a44.m3u8?
MSD-090/兼职  家婆,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/su/vl/xg/f6/b5cb9d3fee2344f3b600a33ddb4c5630.m3u8?
MSD-107/丈夫当家   炮房,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8c/hz/z5/xc/587c43e791b244559f5b66737d6ca870.m3u8?
MSD-112/惹火上门按摩,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/9m/p7/v3/bo/b72ab2435d384fee9f620eb908911c51.m3u8?
MSD-113/爽操少妇喷白浆,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/9o/w7/qp/4a/4ec0964678e645ce89eef69903c719e1.m3u8?

👠｜VIP直播资源_555,#genre#
mide-784小野六花,https://t6s.cdn2020.com/video/m3u8/2021/02/05/ddf896d6/index.m3u8
ssni-946新名吉岡,https://t6s.cdn2020.com/video/m3u8/2021/01/03/a551428f/index.m3u8
mdbk-109跡美,https://t12.cdn2020.com:12337/video/m3u8/2021/11/12/4840cb69/index.m3u8
hnds-069永瀬,https://t6s.cdn2020.com/video/m3u8/2021/02/03/a9f96269/index.m3u8
mifd-070永瀬,https://t5s.cdn2020.com/video/m3u8/2020/12/04/6e452bb6/index.m3u8
kimu-001永瀬,https://t5s.cdn2020.com/video/m3u8/2020/12/03/52308bcb/index.m3u8
ndra-063永瀬,https://t5s.cdn2020.com/video/m3u8/2020/12/06/540b20e7/index.m3u8
xrw-506跡美,https://t6s.cdn2020.com/video/m3u8/2021/01/19/00819d11/index.m3u8
cjod-327永瀬松本,https://t15.cdn2020.com:12339/video/m3u8/2022/01/06/203c34eb/index.m3u8
tyod-349跡美,https://t6s.cdn2020.com/video/m3u8/2021/02/21/3744f278/index.m3u8
midv-058高橋,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/eb45677f/index.m3u8
miaa-494永瀬松本,https://t11.cdn2020.com:12336/video/m3u8/2021/09/25/5d90c845/index.m3u8
ienf-021跡美,https://t6s.cdn2020.com/video/m3u8/2021/02/03/5893e25f/index.m3u8
ambi-135永瀬,https://t15.cdn2020.com:12339/video/m3u8/2022/01/06/6048856a/index.m3u8
MKON-062永瀬,https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/b2ec7794/index.m3u8
kawd-969伊藤舞雪,https://t7.cdn2020.com/video/m3u8/2021/06/26/786bf9c7/index.m3u8
cawd-345栗宫,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/39543033/index.m3u8
cawd-277桜,https://t11.cdn2020.com:12336/video/m3u8/2021/09/12/a86b151b/index.m3u8
cawd-126伊藤舞雪,https://t5s.cdn2020.com/video/m3u8/2020/11/03/7be63c6c/index.m3u8
cawd-322桜,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/0dedbb0a/index.m3u8
cawd-344日向,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/cec629b6/index.m3u8
cawd-164桜,https://t6s.cdn2020.com/video/m3u8/2021/02/08/bb51f372/index.m3u8
cawd-286桜,https://t12.cdn2020.com:12337/video/m3u8/2021/10/07/4b4e3d2c/index.m3u8
cawd-323日向,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/2d227314/index.m3u8
cawd-342桜,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/235e6c5b/index.m3u8
和-330二宮,https://t7.cdn2020.com/video/m3u8/2021/07/09/b15e1d7f/index.m3u8
和-280二宮,https://t5s.cdn2020.com/video/m3u8/2020/12/13/64ca233b/index.m3u8
atid-500葉風松本,https://t17.cdn2020.com:12341/video/m3u8/2022/03/13/d7446265/index.m3u8
sspd-166二宮川上奈々美,https://t12.cdn2020.com:12337/video/m3u8/2021/10/11/d647a87d/index.m3u8
atid-493二宮,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/c604e813/index.m3u8
cawd-299伊藤舞雪,https://t12.cdn2020.com:12337/video/m3u8/2021/11/11/6ccddad1/index.m3u8
shkd-964二宮,https://t11.cdn2020.com:12336/video/m3u8/2021/09/14/9ab95870/index.m3u8
meyd-698伊藤舞雪,https://t11.cdn2020.com:12336/video/m3u8/2021/09/25/2e795f67/index.m3u8
pred-340広瀬,https://t11.cdn2020.com:12336/video/m3u8/2021/09/28/4b78c206/index.m3u8
和-288二宮,https://t6s.cdn2020.com/video/m3u8/2021/01/20/629673ee/index.m3u8
cawd-285伊藤舞雪,https://t12.cdn2020.com:12337/video/m3u8/2021/10/07/d4745fc6/index.m3u8
cawd-273伊藤舞雪,https://t11.cdn2020.com:12336/video/m3u8/2021/09/11/93b2bc8f/index.m3u8
ymdd-242白川奏音,https://t15.cdn2020.com:12339/video/m3u8/2022/01/31/a08937ab/index.m3u8
atid-441二宮,https://t5s.cdn2020.com/video/m3u8/2020/11/01/64d4af42/index.m3u8
dasd-934葉風篠田,https://t12.cdn2020.com:12337/video/m3u8/2021/11/15/b59336bb/index.m3u8
cawd-321伊藤舞雪,https://t15.cdn2020.com:12339/video/m3u8/2022/01/10/07c5fd13/index.m3u8
docp-212奏音,https://t6s.cdn2020.com/video/m3u8/2021/02/16/6616b78f/index.m3u8
ocs-037奏音弥生,https://t15.cdn2020.com:12339/video/m3u8/2021/12/27/85268141/index.m3u8
msfh-039広瀬,https://t5s.cdn2020.com/video/m3u8/2020/11/18/78db97d9/index.m3u8
ipx-55岬,https://t5s.cdn2020.com/video/m3u8/2020/10/17/9d0eaac1/index.m3u8
miaa-367藤森里穂,https://t6s.cdn2020.com/video/m3u8/2021/01/17/15af2503/index.m3u8
ipx-729岬,https://t11.cdn2020.com:12336/video/m3u8/2021/09/19/3979fa25/index.m3u8
ipx-585岬,https://t6s.cdn2020.com/video/m3u8/2020/12/29/91abcc6e/index.m3u8
ipx-601岬,https://t6s.cdn2020.com/video/m3u8/2021/02/27/bd05d99b/index.m3u8
abw-178結城,https://t15.cdn2020.com:12339/video/m3u8/2021/12/25/ae7feac3/index.m3u8

👠玩偶姐姐_555,#genre#
未知名1,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/18/za/32/me/2a7f84f6b6094f73b46d5aac8996adc4.m3u8?
未知名2,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/nv/qc/v3/e1/63956cf8d598483198abca8e23dc9be2.m3u8?
未知名3,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/3y/61/o9/nw/7af144c612634d309ed0ac1ea790ca84.m3u8?
未知名4,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/pr/6a/nr/u1/49132d649a314ffaae4efdf88bcf53ab.m3u8?
 竖屏短片-碎花内衣自慰,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/69/jb/bi/fw/20126e7e0a12462b918d967cf87b8bda.m3u8?
短片-激情纯爱,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/ep/gu/9m/4l/fbcbd17845504371b6e95ff3b2086a45.m3u8?
 蛇喰夢子的隕落,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/qy/yi/94/89/6dc3c8cb9112436682a5af22588f52a0.m3u8?
森林00-她的妄想,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/sz/rp/ga/df/d7cc96217cf5466d9f6fe08a328cee51.m3u8?
森林02-欺骗,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/jm/jr/pg/bh/03dd6e239b5c40ceb3b156344a64b372.m3u8?
森林03-碎裂,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/si/p3/76/69/ff14c7c54f1143ddaacac8810fdb8e90.m3u8?
森林04-吴可玖瑶(终),https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qy/fi/ih/p7/dd522f6b3bd64097ba0e4350b9e65e1c.m3u8?
短片-日常,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/eo/qw/1w/pr/12959de3d3624a78bb6fd57c4f75d326.m3u8?
动漫《缘之空》极品萝莉穹妹,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/11/pw/5m/9o/7767714a57434242a353b23d4a3ef841.m3u8?
香港玩偶姐姐-9,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/2v/hl/ll/f0/ec17339c89b348b3a3d66edfeb412b24.m3u8?
白丝诱惑,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/pc/pl/12/8b/e42a460570f24b01a74d96680dda0786.m3u8?
她是谁,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ec/1l/72/me/e5c960768de448d2af563a93f427d5a3.m3u8?
按摩师,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8t/0r/9y/ho/5819556d96384d6f8b0db87e873e440a.m3u8?
防疫先锋,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/u2/ni/d4/7e/8b76511993614e2c84bcf6a7e2ead496.m3u8?
香港玩偶姐姐6,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/pp/hh/cs/je/277847fb29e14f0c9925baf67fea96f0.m3u8?
ASMR姐姐的梦境,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/74/oh/ov/ky/be6214b2998f4f33a65d8e879fc77c8e.m3u8?
玩偶姐姐1,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/h3/pc/tc/pu/17ade76bc5b64b7dbe4849cea2d79ae4.m3u8?
玩偶姐姐2,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ca/jp/jl/up/b792f63ce5eb40b591b2f99d0cf975bd.m3u8?
粉嫩白丝诱惑,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/do/4z/d7/k4/f51157f041264e4cb4490dd344803668.m3u8?
短片-玩偶姐姐,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/am/jr/eo/yr/895402a7622e48228f71fb2b874345d6.m3u8?
短片-玩偶姐姐1,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/a4/f2/bf/ak/6efd2825848243879a24c6eaac25c86f.m3u8?
夏日时光,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/b3/tk/kw/y1/4cbb66dfcd884546994ebf0fe557635d.m3u8?
夏日回忆2,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8v/45/pi/sf/049e460a47e94faabd6e1b7bda0bb6ba.m3u8?
青蛇,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/2c/gk/lx/hl/c93cd60c556c41f1a6d90f6a63a7dd25.m3u8?
短篇集,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/0t/fh/9j/ui/f06668dd6e1548c8bda47c36f5312cc9.m3u8?
快乐时光,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ye/rp/r8/bb/7c2fa3a7fca04875a56f3eb710a41224.m3u8?
被闺蜜老公泄欲迷奸,https://t11.cdn2020.com:12336/video/m3u8/2021/10/01/65bf1733/index.m3u8
星空传媒少妇白洁1-童汐,https://t7.cdn2020.com/video/m3u8/2021/06/26/211a053a/index.m3u8
星空传媒少妇白洁2-童汐,https://t7.cdn2020.com/video/m3u8/2021/07/10/66f7c99f/index.m3u8
星空传媒少妇白洁5-童汐,https://t11.cdn2020.com:12336/video/m3u8/2021/10/02/09d29d49/index.m3u8
视讯会议的打扰-沈娜娜,https://t11.cdn2020.com:12336/video/m3u8/2021/09/23/7e3e81a8/index.m3u8

👠午夜剧场2_555,#genre#
天美傳媒04,https://video2.51daao.com/btt1/2021/02/20210210/GelcPLQ0/index.m3u8
果凍傳媒33,https://video2.51daao.com/btt1/2021/01/20210112/t6Jq3qPP/index.m3u8
